rtt_us
3084.961000
3168.498000
3167.976000
3063.040000
3126.023000
3099.326000
3121.241000
3105.614000
3088.246000
3091.409000
3105.423000
3081.910000
3085.804000
3175.388000
3079.256000
3117.883000
3083.773000
3138.420000
3120.161000
3053.042000
3069.299000
3074.754000
3071.912000
3185.886000
3064.672000
3042.410000
3085.045000
3089.703000
3130.298000
3093.220000
3090.216000
3022.040000
3088.041000
3160.084000
3058.986000
3056.956000
3037.858000
3064.792000
3123.982000
3017.002000
3070.424000
3075.671000
3027.103000
3051.898000
3049.931000
3100.093000
3090.621000
3117.198000
3089.980000
3119.657000
3068.913000
3073.317000
3085.003000
3067.990000
3085.562000
3095.101000
3103.569000
3108.122000
3106.530000
3080.068000
3051.768000
3020.938000
3055.321000
3087.009000
3053.707000
3050.669000
3146.414000
3073.387000
3092.147000
3168.964000
3120.901000
3144.073000
3090.937000
2985.117000
3049.759000
3087.224000
3040.771000
3068.387000
3097.392000
3066.806000
3166.288000
3105.603000
3161.490000
3112.473000
3084.983000
3063.136000
3043.382000
3252.427000
3149.777000
3096.644000
2996.647000
3095.405000
3029.123000
3073.353000
3076.227000
3017.716000
3136.960000
3106.923000
3128.707000
3111.464000
3099.916000
3086.740000
3122.441000
3243.627000
3116.667000
3127.268000
3105.870000
3067.974000
3112.265000
3146.794000
3111.821000
3029.620000
3090.899000
3054.272000
3140.974000
3180.834000
3119.065000
3065.554000
3085.245000
3069.003000
3021.096000
3036.271000
3054.159000
3089.245000
3066.906000
3129.256000
3081.082000
3095.668000
3082.897000
3029.800000
3155.136000
3121.704000
3027.534000
3023.494000
3064.904000
3084.400000
3096.169000
3071.118000
3087.839000
3099.408000
3101.786000
3123.899000
3130.139000
3082.654000
3097.338000
3045.746000
3101.564000
3127.762000
3127.866000
3069.434000
3072.219000
3098.062000
3241.301000
3085.720000
3106.282000
3092.823000
3175.449000
3093.490000
3099.905000
3083.169000
3042.600000
3102.794000
3160.576000
3104.085000
3081.131000
3059.698000
3088.762000
3043.290000
3151.422000
3155.295000
3043.788000
3061.868000
3032.857000
3062.728000
3075.180000
3078.185000
3073.817000
3168.285000
3099.767000
3107.395000
3068.853000
3079.320000
3086.077000
3088.869000
3129.287000
3068.288000
3095.854000
3000.628000
3131.728000
3132.296000
3101.378000
3117.861000
3062.956000
3092.585000
3085.331000
3079.130000
3095.057000
3139.978000
3062.999000
3083.785000
3102.966000
3108.939000
3025.266000
3086.936000
3097.789000
3191.550000
3235.446000
3074.272000
3070.423000
3041.908000
3089.344000
3148.387000
3106.170000
3097.521000
3053.693000
3186.863000
3105.509000
3108.121000
3112.810000
3036.669000
3056.949000
3079.673000
3122.039000
3037.276000
3063.587000
3076.685000
3010.702000
3143.734000
3102.924000
3114.628000
3111.737000
3093.207000
3181.054000
3125.876000
3151.133000
3086.187000
3042.708000
3097.052000
3075.449000
3076.377000
3076.524000
3026.419000
3070.678000
3129.537000
3092.898000
3124.454000
3023.028000
3002.016000
3086.531000
3099.857000
3047.951000
2994.265000
2982.866000
3068.570000
3106.779000
3085.469000
3034.892000
3088.993000
3034.842000
3045.504000
3102.176000
3102.329000
3070.191000
2995.461000
3051.884000
3104.963000
3106.320000
3032.849000
3036.077000
3098.545000
3121.651000
3186.567000
3140.367000
3029.339000
3062.472000
3037.245000
3045.543000
3003.705000
3052.078000
3127.001000
3014.804000
3088.701000
3072.817000
3013.303000
3106.314000
3059.057000
3129.809000
3079.575000
3055.241000
3065.305000
3085.918000
3061.680000
3082.164000
3065.542000
3070.212000
3060.059000
3126.274000
3100.729000
3145.213000
3070.603000
3087.101000
3099.443000
3115.295000
3085.922000
3084.466000
3091.296000
3064.976000
3080.846000
3198.569000
