rtt_us
16985.929000
16898.018000
16962.819000
16910.533000
16873.119000
16915.494000
16942.263000
16951.413000
16885.906000
17019.871000
16974.817000
16989.241000
16881.652000
16951.468000
16921.635000
16888.293000
16905.146000
16884.549000
16962.222000
16951.640000
16922.026000
16911.148000
16930.615000
16945.387000
16903.106000
16879.157000
16956.895000
16959.306000
16891.482000
16886.893000
16897.478000
16902.453000
16900.663000
16921.739000
16916.722000
16966.055000
16929.553000
16934.614000
16946.934000
16933.666000
16909.538000
16884.025000
16956.406000
17000.879000
16854.099000
16868.534000
16945.718000
16876.494000
16975.358000
16879.659000
16906.904000
16857.787000
16902.052000
16923.487000
16860.877000
16879.482000
16885.455000
16969.012000
17065.140000
16957.509000
16978.645000
17001.409000
16942.832000
16901.641000
16976.188000
16959.153000
16964.672000
17878.925000
16950.779000
16997.942000
16977.318000
17005.065000
17065.825000
16958.562000
16936.507000
16896.578000
16946.042000
16976.955000
16874.366000
16860.422000
16876.757000
16850.332000
16836.013000
16849.463000
16895.978000
16959.806000
16933.829000
16923.804000
16919.109000
16876.674000
16893.001000
16898.156000
16885.633000
16858.899000
16896.154000
16886.008000
16912.507000
16899.734000
16921.113000
16905.058000
16880.525000
16944.011000
16874.245000
16883.899000
16843.753000
16883.217000
16915.040000
16885.421000
16937.876000
16917.749000
16874.442000
16912.819000
16946.601000
16920.555000
16943.121000
16949.405000
16998.398000
16985.168000
16976.053000
16887.400000
16907.770000
16894.592000
16861.638000
16892.848000
16939.900000
16865.862000
16926.968000
16898.572000
16852.928000
16888.032000
16851.156000
16919.993000
16865.450000
16908.809000
17009.427000
16968.278000
16885.570000
16954.495000
17000.600000
16930.040000
16966.092000
16904.110000
16915.184000
16913.624000
16872.288000
17006.949000
16923.045000
16870.910000
16936.142000
16980.003000
16862.441000
16881.552000
16898.504000
16913.627000
16889.708000
16912.904000
16857.131000
16892.863000
16859.185000
16908.577000
16856.091000
16910.399000
16898.760000
16865.804000
16941.241000
16951.808000
17009.825000
16946.478000
16943.506000
16893.238000
16890.183000
16876.192000
16898.720000
16959.516000
16942.570000
17042.593000
16981.973000
17070.918000
16886.320000
17078.431000
16992.418000
16914.948000
16999.948000
17004.617000
16930.451000
16949.380000
16962.008000
16864.978000
16883.769000
16877.305000
16956.513000
16930.601000
16954.082000
16883.956000
16873.422000
16952.634000
16932.498000
16916.195000
16930.827000
16880.152000
16862.837000
16869.909000
16894.293000
16854.330000
16917.427000
16924.964000
16864.638000
16899.050000
16923.613000
16918.376000
16912.389000
16873.732000
16905.911000
16889.296000
16913.161000
16897.850000
16912.737000
16914.409000
16847.375000
16847.921000
16890.336000
16874.413000
16887.327000
16857.678000
16910.053000
16953.837000
16939.822000
16920.723000
16834.760000
16871.177000
16843.622000
16817.323000
16820.664000
16847.346000
16866.021000
16852.875000
16876.357000
16890.106000
16910.121000
16866.903000
16916.574000
16943.539000
16968.607000
16912.064000
17022.257000
16995.756000
17098.785000
16980.360000
17008.454000
16930.824000
16937.337000
17030.272000
16897.430000
16927.559000
16914.764000
16908.845000
17036.182000
16956.157000
16917.777000
16906.566000
16895.241000
16894.758000
16848.864000
16915.388000
16862.932000
16859.960000
16953.279000
16871.377000
16920.881000
16926.725000
16930.935000
16844.307000
16869.994000
16852.166000
16867.780000
16854.749000
16886.694000
16980.486000
16863.470000
16885.281000
16837.390000
16868.943000
16849.646000
16855.445000
16891.424000
16904.706000
16918.922000
16929.587000
16936.913000
16944.827000
16949.565000
16946.497000
16877.559000
16895.419000
16909.743000
16934.479000
16930.594000
16880.686000
16904.172000
16871.463000
16937.063000
16973.653000
16944.753000
17001.934000
16944.847000
17021.119000
16957.913000
16938.244000
16963.082000
17124.242000
16937.937000
16973.511000
16940.020000
16894.416000
16968.613000
16958.092000
16940.266000
16952.872000
16897.382000
16876.351000
16884.973000
16871.443000
16890.706000
16878.532000
16894.061000
16859.987000
16886.389000
16929.717000
16936.423000
16886.716000
16888.145000
16898.457000
16896.425000
16931.377000
16929.834000
16883.254000
16918.008000
16916.530000
16930.631000
16966.021000
16919.103000
16913.769000
16930.558000
16945.994000
17041.518000
17142.829000
17026.742000
17030.262000
17021.874000
16933.675000
16922.541000
16917.892000
16975.021000
16975.158000
16995.347000
16929.790000
16941.122000
16861.659000
16860.405000
16925.047000
16891.336000
16964.402000
16971.637000
16892.264000
16928.307000
16881.062000
16885.381000
16957.201000
16977.405000
17007.842000
17037.258000
17202.864000
17076.192000
17101.133000
17067.126000
16940.230000
16845.247000
16945.063000
16868.816000
17015.842000
17049.486000
17097.773000
17074.232000
16995.721000
17025.039000
16993.328000
16933.779000
16945.523000
16857.485000
16858.724000
16977.735000
17093.162000
17116.425000
17039.553000
17056.270000
17099.326000
17070.362000
16989.503000
16943.752000
16963.881000
16926.162000
16938.966000
16928.016000
16977.556000
17004.542000
16959.243000
17058.565000
16968.909000
17055.165000
17033.936000
17110.557000
17027.243000
16963.342000
16899.258000
16955.337000
16895.706000
17057.243000
16925.502000
16910.340000
16892.176000
16928.702000
16896.734000
16930.214000
16961.486000
16943.695000
16997.606000
16898.459000
16940.450000
16957.887000
16945.055000
16949.958000
16891.189000
16905.594000
16919.197000
16955.625000
16898.297000
16967.864000
17253.551000
17021.310000
16943.827000
16898.682000
16987.950000
17051.721000
17092.030000
17057.478000
17069.780000
16911.333000
16992.494000
16909.230000
16951.462000
16906.697000
16850.154000
16891.172000
16819.640000
16883.034000
16843.252000
16867.920000
16861.360000
16913.211000
16827.124000
16861.137000
16913.029000
16928.391000
16919.998000
16828.809000
16940.496000
17054.493000
17036.042000
17023.920000
16962.711000
16972.629000
17024.664000
16882.089000
16906.416000
16878.818000
16892.244000
16909.150000
16865.559000
16853.594000
16893.103000
16834.283000
16894.218000
16908.473000
16882.057000
16870.890000
16836.102000
16910.919000
16915.097000
16908.535000
16873.666000
16910.293000
16936.055000
16921.352000
16893.090000
16820.326000
16873.605000
16905.902000
16850.590000
16830.663000
16922.971000
