rtt_us
1193.940000
1039.255000
1029.723000
987.610000
1021.425000
1038.369000
981.757000
1026.027000
1031.218000
1078.770000
1032.853000
979.301000
1014.836000
1038.425000
994.112000
989.709000
1019.074000
978.023000
1011.214000
1004.393000
989.935000
1088.685000
1009.950000
1006.780000
999.622000
1007.335000
995.589000
1080.805000
1048.016000
1021.055000
977.034000
999.844000
1008.437000
941.961000
1002.074000
1042.201000
1007.683000
1009.228000
982.908000
1069.991000
995.329000
945.007000
1004.335000
1006.005000
977.413000
991.109000
972.345000
976.136000
969.550000
985.655000
1004.787000
990.239000
945.050000
942.255000
1006.572000
1007.406000
1004.769000
999.366000
986.940000
1003.726000
1041.648000
992.266000
997.266000
956.580000
965.134000
983.025000
995.256000
966.213000
991.922000
1013.279000
982.470000
1019.138000
975.393000
1010.583000
919.625000
1042.901000
1026.057000
1050.951000
1042.348000
1041.140000
1037.116000
1002.269000
968.799000
1050.584000
1057.542000
1005.913000
984.162000
1035.076000
996.008000
1000.068000
1019.370000
1051.098000
1062.964000
1015.053000
988.724000
1020.366000
983.348000
1043.627000
1068.035000
977.549000
993.231000
972.846000
965.032000
998.944000
983.006000
995.088000
995.782000
960.272000
956.189000
997.450000
1041.165000
958.416000
976.460000
975.606000
948.536000
992.518000
996.451000
997.958000
962.971000
1014.432000
989.052000
955.516000
974.027000
973.251000
964.866000
1038.069000
962.053000
997.789000
959.048000
953.745000
992.151000
968.096000
981.378000
973.095000
971.672000
972.852000
1001.278000
974.514000
976.415000
1016.947000
1018.449000
1027.340000
1041.272000
1151.691000
1157.338000
1055.424000
1047.333000
1030.400000
983.198000
1008.778000
974.663000
981.473000
979.180000
979.331000
967.230000
972.015000
951.139000
1017.284000
1012.391000
975.449000
1017.409000
959.240000
960.644000
984.223000
983.966000
1072.369000
975.259000
922.593000
991.450000
989.224000
999.532000
1032.836000
1010.007000
984.768000
1068.887000
1055.134000
1063.373000
1023.566000
1071.432000
983.621000
995.519000
961.068000
996.441000
1009.206000
1016.059000
995.390000
1012.909000
1007.756000
1006.512000
971.784000
981.672000
1012.613000
1000.982000
1054.285000
1007.381000
1006.688000
974.740000
982.073000
975.845000
975.403000
955.741000
991.350000
998.897000
922.664000
998.708000
967.638000
1023.597000
999.022000
1109.740000
961.424000
1004.869000
969.749000
1015.079000
1015.753000
968.632000
933.769000
1010.474000
977.902000
1022.055000
982.236000
988.416000
993.554000
976.441000
1002.436000
1047.091000
1016.575000
1026.067000
955.260000
1018.894000
1018.687000
964.565000
1000.873000
996.952000
949.623000
1009.354000
986.550000
973.230000
1030.588000
986.322000
952.642000
1005.061000
1074.038000
1047.815000
999.244000
929.738000
980.502000
1024.833000
977.076000
978.785000
1007.677000
975.539000
1015.325000
993.399000
1010.340000
944.438000
974.865000
1040.819000
972.936000
1044.344000
1059.704000
999.281000
1019.066000
998.230000
980.238000
980.606000
994.095000
960.358000
1007.201000
1016.529000
946.545000
970.851000
954.375000
955.752000
988.337000
1095.707000
1036.330000
961.727000
986.232000
978.877000
972.874000
963.558000
1002.681000
957.091000
939.026000
972.358000
1169.667000
927.548000
1013.096000
920.697000
1016.763000
997.946000
958.346000
952.253000
955.892000
955.724000
1013.579000
969.685000
1030.777000
1001.466000
977.890000
970.129000
977.568000
942.468000
994.827000
998.170000
1017.424000
988.612000
1004.338000
1005.282000
1005.922000
1016.294000
999.020000
1030.213000
988.717000
1057.574000
950.736000
960.829000
979.334000
1022.684000
1016.224000
976.880000
1020.641000
973.214000
1015.360000
1021.994000
1115.957000
1054.416000
1051.554000
1035.787000
1044.879000
1009.246000
988.742000
955.755000
980.114000
1009.935000
1016.983000
1054.949000
1067.595000
1051.701000
1101.507000
1037.651000
1067.529000
1044.158000
1053.676000
991.223000
967.648000
1003.770000
972.312000
935.573000
990.392000
1009.761000
1010.291000
974.817000
937.525000
987.948000
1002.830000
990.917000
999.343000
974.399000
974.921000
1008.115000
1039.987000
944.290000
964.324000
1015.223000
979.107000
1031.665000
1001.712000
971.207000
1007.550000
1004.399000
993.095000
1011.428000
992.268000
1031.658000
992.652000
1014.577000
976.338000
1005.035000
984.274000
947.812000
973.208000
1010.171000
986.950000
1031.056000
965.111000
1037.626000
970.545000
1017.694000
1014.111000
1026.505000
1035.100000
975.890000
1039.277000
1006.094000
1025.756000
996.623000
997.512000
953.874000
997.296000
958.243000
971.912000
941.744000
987.788000
1016.149000
969.169000
1009.633000
1038.591000
1002.985000
1018.089000
1010.662000
962.309000
990.173000
993.513000
984.417000
981.421000
1027.931000
992.488000
988.662000
1001.858000
1053.388000
1033.954000
1150.335000
993.272000
1030.663000
972.145000
1046.735000
1002.056000
1111.778000
1021.712000
954.171000
998.661000
1017.468000
981.506000
993.778000
1005.748000
953.766000
928.590000
998.976000
1041.377000
1026.943000
993.900000
1005.839000
1025.046000
1052.610000
1039.174000
1004.600000
995.159000
1029.820000
999.922000
1000.667000
1029.066000
964.958000
989.735000
1040.022000
990.936000
1034.569000
1046.596000
1080.783000
1067.587000
1118.175000
1028.152000
1003.129000
1046.440000
1028.177000
956.996000
993.815000
1012.149000
963.495000
976.687000
995.161000
979.504000
1013.616000
1080.969000
1027.473000
1053.533000
1003.762000
1065.235000
1038.450000
969.550000
1032.764000
1054.067000
1033.808000
1016.256000
985.043000
1013.376000
990.272000
990.852000
1015.360000
1058.671000
1088.005000
972.598000
1049.598000
1026.086000
1025.666000
959.799000
1040.076000
1018.754000
1111.032000
1040.543000
